"bi","Freq"
"síðan rjúfa",1
"síðan saman",1
"síðan samband",1
"síðan sameiginlega",1
"síðan samstarf",1
"síðan samþ.",2
"síðan segja",3
"síðan sinn",1
"síðan sjálfstæði",1
"síðan skipa",1
"síðan snemma",1
"síðan Steingrímur",1
"síðan stjórn",1
"síðan sæti",1
"síðan taka",1
"síðan tala",1
"síðan til",3
"síðan tilraun",1
"síðan um",3
"síðan umr.",1
"síðan vera",8
"síðan verða",2
"síðan við",2
"síðan vika",1
"síðan vinstri",1
"síðan yfir",1
"síðan það",5
"síðan þar",1
"síðan þessi",10
"síðan þing",1
"síðan þora",1
"síðan þó",1
"síðan þskj.",1
"síðar ---",1
"síðar ,",16
"síðar .",11
"síðar ?",1
"síðar 1907",1
"síðar 1944",1
"síðar að",2
"síðar á",3
"síðar bankastjóri",1
"síðar eða",1
"síðar en",2
"síðar endurskoða",1
"síðar fimmti",1
"síðar fram",1
"síðar framlengdur",1
"síðar fyrir",1
"síðar hafa",5
"síðar hér",1
"síðar í",7
"síðar kaupmaður",1
"síðar koma",5
"síðar kosinn",1
"síðar leggja",1
"síðar mjög",4
"síðar n.",1
"síðar náinn",1
"síðar nefndur",1
"síðar og",4
"síðar saman",1
"síðar sanna",1
"síðar tala",1
"síðar undir",1
"síðar upp",1
"síðar vera",3
"síðar verða",2
"síðar. “ur",1
"síðari ,",4
"síðari .",3
"síðari 1.",1
"síðari 15",2
"síðari 17",2
"síðari 20",2
"síðari 25",1
"síðari 30",1
"síðari að",1
"síðari aðeins",1
"síðari aldamót",2
"síðari Alþ.",17
"síðari Alþingi",11
"síðari alþingiskosning",7
"síðari Alþýðusambandsþing",1
"síðari atkvæðatala",1
"síðari atriði",1
"síðari ár",7
"síðari áramót",1
"síðari áratugur",10
"síðari ástæða",1
"síðari brtt.",1
"síðari dagur",6
"síðari deild",2
"síðari deildarfundur",1
"síðari fjárlög",1
"síðari flokksþing",3
"síðari fundur",5
"síðari gr.",1
"síðari grein",1
"síðari hafa",1
"síðari heimsstyrjöld",2
"síðari helmingur",1
"síðari hluti",6
"síðari hreppsnefndarkosning",1
"síðari hv.",1
"síðari kjörtímabil",3
"síðari kosning",50
"síðari kosningaósigur",1
"síðari lag",3
"síðari lagafrv.",1
"síðari leið",1
"síðari leikur",1
"síðari liður",1
"síðari manntal",1
"síðari málsl.",1
"síðari mgr.",2
"síðari niður",1
"síðari og",1
"síðari orð",2
"síðari ríkisstj.",2
"síðari ræða",4
"síðari ræðumaður",11
"síðari setning",1
"síðari skipti",2
"síðari stig",2
"síðari stíga",1
"síðari stóreignaskattur",1
"síðari stund",4
"síðari sunnudagur",17
"síðari tilfelli",2
"síðari till.",1
"síðari tilraun",1
"síðari tónn",1
"síðari tveir",3
"síðari umr.",3
"síðari vera",1
"síðari vetur",1
"síðari vika",2
"síðari þing",29
"síðari þingkosning",1
"síðastnefndur atriði",1
"síðir og",1
"síðkastið í",1
"síðkastið velja",1
"síðla vetur",1
"síður ,",4
"síður .",1
"síður almennur",1
"síður alræði",1
"síður alþingiskosning",2
"síður á",1
"síður ástæða",1
"síður en",21
"síður fallinn",1
"síður fara",1
"síður fimm",1
"síður forvöð",1
"síður gefa",1
"síður gera",1
"síður hafa",2
"síður hjá",1
"síður íhald",1
"síður koma",1
"síður landskjörstjórn",1
"síður leggja",1
"síður með",1
"síður munu",1
"síður og",1
"síður ráðstöfun",1
"síður skulu",1
"síður til",1
"síður um",1
"síður vera",4
"síður við",1
"síður þá",1
"síður þessi",1
"sífella gildi",1
"sífella rógmálmur",1
"sífella um",1
"sífella vera",1
"sífelldur ágreiningur",1
"sífelldur breyting",1
"sífelldur dylgja",1
"sífelldur friður",1
"sífelldur gildisrýrnun",1
"sífelldur verðfall",1
"sífelldur verðhækkun",1
"sífellt langt",1
"sífellt margur",1
"sífellt stefna",1
"sífellt tönnla",1
"sífellt vera",1
"sífellt þrándur",1
"síga og",1
"sígildur staðreynd",1
"sígur ,",1
"sígur allur",1
"sígur sjálfstætt",1
"síldaratvinna um",1
"síldarfloti í",1
"síldarútvegsnefnd o.s.frv.",1
"síldveiði ,",2
"síldveiði .",2
"síldveiði að",1
"síldveiði munu",1
"síldveiði og",1
"síldveiði stund",1
"síldveiði stunda",1
"síldveiðifloti allur",1
"símavarsla :",1
"sími eða",1
"sími og",2
"sími til",1
"símskeyti frá",1
"símstjóri (",2
"sínum. “ur",1
"Sís og",1
"síst ,",3
"síst að",3
"síst af",9
"síst á",5
"síst ef",2
"síst eftir",1
"síst fyrir",2
"síst geta",1
"síst hann",2
"síst hjá",1
"síst í",3
"síst koma",1
"síst leggja",1
"síst lífeyrissjóður",1
"síst lítill",1
"síst máttur",1
"síst með",1
"síst miða",1
"síst norður",1
"síst nú",1
"síst rétt",1
"síst sjá",1
"síst skulu",1
"síst staðhættir",1
"síst stórfyrirtæki",1
"síst til",2
"síst um",1
"síst vegna",3
"síst við",3
"síst von",1
"síst það",1
"síst þegar",6
"sístur til",1
"sítera “ur",1
"sívaxandi frá",1
"sívaxandi samdráttur",1
"sjaldan ,",2
"sjaldan af",1
"sjaldan fyrr",1
"sjaldan hafa",2
"sjaldan láta",1
"sjaldan saman",1
"sjaldan stjórnarkreppa",1
"sjaldan vera",2
"sjá ,",69
"sjá .",5
"sjá :",1
"sjá 1.",1
"sjá að",9
"sjá af",4
"sjá allur",4
"sjá alveg",2
"sjá atvinnuvegur",1
"sjá á",6
"sjá ástæða",2
"sjá bara",1
"sjá benda",1
"sjá bor",1
"sjá eftir",1
"sjá einhver",1
"sjá einn",1
"sjá ekki",38
"sjá en",2
"sjá enginn",6
"sjá ég",7
"sjá fá",1
"sjá flokkur",1
"sjá forustumaður",1
"sjá fótur",1
"sjá fram",1
"sjá frá",1
"sjá fresta",1
"sjá fyrir",9
"sjá gera",1
"sjá góður",1
"sjá gróður",1
"sjá hafa",1
"sjá halda",1
"sjá hann",3
"sjá háttur",1
"sjá heldur",2
"sjá hér",4
"sjá hinn",1
"sjá hraða",1
"sjá hún",2
"sjá hverfa",1
"sjá hægur",2
"sjá í",10
"sjá kannske",1
"sjá kjósandur",1
"sjá landshlutur",1
"sjá lengi",1
"sjá m.a.",2
"sjá mál",1
"sjá mega",1
"sjá minn",1
"sjá missmíði",1
"sjá munu",1
"sjá nauðsynlegur",1
"sjá náttúrlega",1
"sjá neinn",3
"sjá nema",1
"sjá nokkur",2
"sjá nógur",1
"sjá nú",6
"sjá nægilegur",1
"sjá nær",1
"sjá ofaukinn",1
"sjá oft",1
"sjá og",2
"sjá óheilindi",1
"sjá óheimill",1
"sjá óhætt",3
"sjá ósk",1
"sjá ósköp",1
"sjá Reykvíkingur",1
"sjá réttur",2
"sjá sem",1
"sjá sig",8
"sjá sjálfur",2
"sjá skipta",1
"sjá skjóta",1
"sjá snemma",1
"sjá sóma",1
"sjá stór",1
"sjá strax",1
"sjá svo",5
"sjá svona",1
"sjá til",6
"sjá um",13
"sjá út",1
"sjá vel",1
"sjá vera",3
"sjá verða",1
"sjá verkalýður",1
"sjá vér",2
"sjá vinstri",1
"sjá yfir",2
"sjá það",19
"sjá þá",1
"sjá þessi",5
"sjá þskj.",4
"sjá þú",2
"sjá öðruvísi",1
"sjáanlegur ,",1
"sjálfbjarga og",2
"sjálfdauður .",1
"sjálfgefinn ,",2
"sjálfhelda ,",3
"sjálfhelda .",1
"sjálfhelda að",1
"sjálfkjör á",1
"sjálfkjörinn ,",1
"sjálfkjörinn í",1
"sjálfkjörinn oddviti",2
"sjálfkjörinn og",1
"sjálfkjörinn sem",1
"sjálfkjörinn til",1
"sjálfkjörinn yfirkjörstjórnarmaður",1
"sjálfkrafa leiða",1
"sjálfkrafa niður",1
"sjálfráður að",2
"sjálfræði kjósandi",1
"sjálfsagður ---",1
"sjálfsagður ,",6
"sjálfsagður .",3
"sjálfsagður að",16
"sjálfsagður algerlega",2
"sjálfsagður alveg",1
"sjálfsagður annar",1
"sjálfsagður athuga",1
"sjálfsagður á",2
"sjálfsagður boða",1
"sjálfsagður deila",1
"sjálfsagður efnislega",1
"sjálfsagður eiga",1
"sjálfsagður eign",1
"sjálfsagður einhver",1
"sjálfsagður ekki",4
"sjálfsagður fram",1
"sjálfsagður gefa",1
"sjálfsagður gera",3
"sjálfsagður góður",1
"sjálfsagður hafa",5
"sjálfsagður halda",1
"sjálfsagður hlutur",6
"sjálfsagður í",3
"sjálfsagður kerfi",1
"sjálfsagður kjördæmaskipunarmál",1
"sjálfsagður koma",2
"sjálfsagður lagfæring",1
"sjálfsagður margur",1
"sjálfsagður mál",3
"sjálfsagður mjög",2
"sjálfsagður munu",2
"sjálfsagður nokkur",1
"sjálfsagður og",3
"sjálfsagður óhjákvæmilegur",1
"sjálfsagður óopnaður",1
"sjálfsagður óviðkomandi",1
"sjálfsagður óþarfur",1
"sjálfsagður ráðh.",1
"sjálfsagður ráðstöfun",1
"sjálfsagður réttarbót",1
"sjálfsagður samkvæmt",1
"sjálfsagður sammála",1
"sjálfsagður sem",1
"sjálfsagður sjá",1
"sjálfsagður skylda",1
"sjálfsagður standa",1
"sjálfsagður stefna",1
"sjálfsagður svipaður",1
"sjálfsagður til",1
"sjálfsagður um",2
"sjálfsagður undir",1
"sjálfsagður úr",1
"sjálfsagður út",1
"sjálfsagður vera",5
"sjálfsagður verða",2
"sjálfsagður við",1
"sjálfsagður yfirkjörstjórnarmaður",1
"sjálfsagður ýmis",1
"sjálfsagt ,",4
"sjálfsagt .",1
"sjálfsagt að",4
"sjálfsagt alltaf",1
"sjálfsagt álitamál",1
"sjálfsagt deila",1
"sjálfsagt einhver",1
"sjálfsagt ekki",2
"sjálfsagt fá",1
"sjálfsagt forustumaður",1
"sjálfsagt fram",1
"sjálfsagt fyrir",1
"sjálfsagt hafa",1
"sjálfsagt í",1
"sjálfsagt lántaka",1
"sjálfsagt láta",1
"sjálfsagt líka",1
"sjálfsagt mál",1
"sjálfsagt með",1
"sjálfsagt mismunandi",1
"sjálfsagt muna",1
"sjálfsagt nokkur",3
"sjálfsagt rakinn",1
"sjálfsagt rekja",1
"sjálfsagt réttmætur",1
"sjálfsagt taka",1
"sjálfsagt valda",1
"sjálfsagt vera",1
"sjálfsagt verða",1
"sjálfsagt víkja",1
"sjálfsagt vísa",1
"sjálfsagt ýmis",1
"sjálfsagt þannig",1
"sjálfsagt þurfa",1
"sjálfsagt þykja",1
"sjálfsbjörg og",1
"sjálfseign ,",1
"sjálfseign á",1
"sjálfseign og",1
"sjálfseignarbóndi ,",2
"sjálfseignarbóndi .",1
"sjálfseignarbóndi á",1
"sjálfseignarbóndi íslenska",1
"sjálfseignarbændastétt ,",1
"sjálfseignarbændastétt hafa",1
"sjálfseignarstofnun ,",2
"sjálfsgagnrýni ,",1
"sjálfskipaður formaður",1
"sjálfskipaður yfirkjörstjórnarmaður",1
"sjálfstfl ,",1
"Sjálfstfl ,",9
"Sjálfstfl.-stjórn verða",1
"Sjálfstfl. ",45
"Sjálfstfl. ---",2
"Sjálfstfl. ,",120
"Sjálfstfl. :",1
"Sjálfstfl. ?",9
"Sjálfstfl. 15",1
"Sjálfstfl. 1944",1
"Sjálfstfl. 1950",1
"Sjálfstfl. 250",1
"Sjálfstfl. að",5
"Sjálfstfl. aftur",1
"Sjálfstfl. alltaf",1
"Sjálfstfl. allur",1
"Sjálfstfl. alveg",1
"Sjálfstfl. annar",1
"Sjálfstfl. á",5
"Sjálfstfl. áður",1
"Sjálfstfl. áfram",1
"Sjálfstfl. ástæða",1
"Sjálfstfl. bara",1
"Sjálfstfl. beita",2
"Sjálfstfl. bíða",1
"Sjálfstfl. bjóða",1
"Sjálfstfl. búinn",1
"Sjálfstfl. draga",1
"Sjálfstfl. drattaða",1
"Sjálfstfl. dreifa",1
"Sjálfstfl. eða",15
"Sjálfstfl. eftir",3
"Sjálfstfl. eiga",2
"Sjálfstfl. einn",2
"Sjálfstfl. ekki",1
"Sjálfstfl. enginn",2
"Sjálfstfl. erindi",1
"Sjálfstfl. f.h.",1
"Sjálfstfl. falla",1
"Sjálfstfl. fara",4
"Sjálfstfl. fá",1
"Sjálfstfl. framkvæma",1
"Sjálfstfl. frá",3
"Sjálfstfl. fylgja",1
"Sjálfstfl. fyrir",2
"Sjálfstfl. ganga",2
"Sjálfstfl. gefa",3
"Sjálfstfl. gera",1
"Sjálfstfl. geta",2
"Sjálfstfl. græða",1
"Sjálfstfl. hafa",39
"Sjálfstfl. halda",6
"Sjálfstfl. hampa",1
"Sjálfstfl. harður",1
"Sjálfstfl. heldur",2
"Sjálfstfl. hér",1
"Sjálfstfl. hérna",1
"Sjálfstfl. hugsa",1
"Sjálfstfl. í",25
"Sjálfstfl. íhald",1
"Sjálfstfl. jafnan",1
"Sjálfstfl. jafnmikið",1
"Sjálfstfl. kjósa",1
"Sjálfstfl. koma",1
"Sjálfstfl. kúvenda",1
"Sjálfstfl. láta",3
"Sjálfstfl. leggja",3
"Sjálfstfl. lýsa",1
"Sjálfstfl. með",6
"Sjálfstfl. mega",1
"Sjálfstfl. mjög",1
"Sjálfstfl. munu",5
"Sjálfstfl. mynda",1
"Sjálfstfl. mætavel",1
"Sjálfstfl. ná",5
"Sjálfstfl. neita",1
"Sjálfstfl. né",2
"Sjálfstfl. nota",1
"Sjálfstfl. og",70
"Sjálfstfl. ráða",1
"Sjálfstfl. reka",1
"Sjálfstfl. rólegur",1
"Sjálfstfl. samkvæmt",1
"Sjálfstfl. samstjórn",1
"Sjálfstfl. samvinna",1
"Sjálfstfl. sá",2
"Sjálfstfl. segja",4
"Sjálfstfl. senda",1
"Sjálfstfl. setja",2
"Sjálfstfl. sjá",1
"Sjálfstfl. skulu",3
"Sjálfstfl. stand",1
"Sjálfstfl. standa",3
"Sjálfstfl. svona",1
"Sjálfstfl. sýna",1
"Sjálfstfl. taka",3
"Sjálfstfl. tala",2
"Sjálfstfl. telja",2
"Sjálfstfl. til",6
"Sjálfstfl. treysta",1
"Sjálfstfl. um",30
"Sjálfstfl. upp",5
"Sjálfstfl. vaka",1
"Sjálfstfl. vanta",1
"sjálfstfl. vera",1
"Sjálfstfl. vera",15
"Sjálfstfl. við",1
"Sjálfstfl. vilja",8
"Sjálfstfl. vilji",1
"Sjálfstfl. vinna",1
"Sjálfstfl. vona",2
"Sjálfstfl. vænta",1
"Sjálfstfl. þarna",1
"Sjálfstfl. þá",1
"Sjálfstfl. æmta",1
"Sjálfstfl. ætla",1
"Sjálfstfll ,",1
"sjálfstiðja .",1
"sjálfstæði ,",3
"sjálfstæði að",2
"sjálfstæði Barðstrendingur",1
"sjálfstæði byggð",1
"sjálfstæði eða",1
"sjálfstæði fólk",1
"sjálfstæði hérað",3
"sjálfstæði innan",1
"sjálfstæði landsbyggð",1
"sjálfstæði landshluti",1
"sjálfstæði núna",1
"sjálfstæði og",1
"sjálfstæði ríki",1
"sjálfstæði sinn",2
"sjálfstæði vera",2
"sjálfstæði það",1
"sjálfstæði þjóð",2
"sjálfstæðisbarátta ,",2
"sjálfstæðisbarátta .",1
"sjálfstæðisbarátta og",1
"sjálfstæðisbarátta þjóð",1
"sjálfstæðisbóndi ,",1
"Sjálfstæðisfélag Húnavatnssýsla",1
"Sjálfstæðisfl. ,",1
"Sjálfstæðisfl. í",1
"Sjálfstæðisfl. mynda",1
"Sjálfstæðisfl. tapa",1
"Sjálfstæðisfl. telja",1
"Sjálfstæðisflokksmann ,",1
"Sjálfstæðisflokkur ,",2
"Sjálfstæðisflokkur .",1
"Sjálfstæðisflokkur hugsa",1
"Sjálfstæðisflokkur í",1
"Sjálfstæðisflokkur Írland",1
"Sjálfstæðisflokkur vegur",1
"Sjálfstæðisflokkur það",1
"sjálfstæðisframbjóðandi :",1
"sjálfstæðishetja ,",1
"sjálfstæðismaður ---",1
"sjálfstæðismaður ,",31
"sjálfstæðismaður .",10
"sjálfstæðismaður :",1
"sjálfstæðismaður “ur",1
"sjálfstæðismaður a.m.k.",1
"sjálfstæðismaður að",4
"sjálfstæðismaður af",1
"sjálfstæðismaður algerlega",1
"sjálfstæðismaður bæði",1
"sjálfstæðismaður eða",2
"sjálfstæðismaður eiga",1
"Sjálfstæðismaður eiga",1
"sjálfstæðismaður einkar",1
"sjálfstæðismaður eins",1
"sjálfstæðismaður fram",1
"sjálfstæðismaður fyrir",4
"sjálfstæðismaður gera",1
"Sjálfstæðismaður greiða",1
"sjálfstæðismaður hafa",6
"Sjálfstæðismaður hafa",3
"sjálfstæðismaður halda",2
"Sjálfstæðismaður halda",2
"sjálfstæðismaður hér",2
"sjálfstæðismaður hika",1
"sjálfstæðismaður í",5
"Sjálfstæðismaður láta",1
"sjálfstæðismaður margur",1
"sjálfstæðismaður með",1
"sjálfstæðismaður minna",1
"sjálfstæðismaður mjög",1
"sjálfstæðismaður og",9
"sjálfstæðismaður reikna",1
"sjálfstæðismaður ræða",2
"sjálfstæðismaður samstarf",1
"sjálfstæðismaður segja",1
"Sjálfstæðismaður segja",2
"sjálfstæðismaður seint",1
"sjálfstæðismaður sérstaklega",1
"sjálfstæðismaður skorta",1
"sjálfstæðismaður taka",1
"sjálfstæðismaður til",1
"sjálfstæðismaður um",4
"sjálfstæðismaður undir",2
"sjálfstæðismaður úti",1
"sjálfstæðismaður varða",1
"sjálfstæðismaður vera",1
"sjálfstæðismaður við",1
"sjálfstæðismaður vissulega",1
"sjálfstæðismaður vitanlega",1
"sjálfstæðismaður þar",2
"sjálfstæðismaður þó",1
"sjálfstæðismaður því",1
"sjálfstæðismaður þykja",1
"sjálfstæðismanni ,",1
"sjálfstæðismanni eftir",1
"sjálfstæðismanni og",2
"sjálfstæðismanni vera",1
"sjálfstæðismál í",1
"sjálfstæðismáll þjóð",1
"sjálfstæður ,",3
"sjálfstæður .",2
"sjálfstæður afstaða",1
"sjálfstæður án",1
"sjálfstæður efnahagslíf",1
"sjálfstæður hugsun",4
"sjálfstæður maður",1
"sjálfstæður og",1
"sjálfstæður ríki",2
"sjálfstæður skoðun",3
"sjálfstæður tilvera",1
"sjálfstæður verða",1
"sjálfstætt athuga",1
"sjálfstætt um",1
"sjálfsvald ,",1
"sjálfur ,",29
"sjálfur .",27
"sjálfur ?",3
"sjálfur 1.",1
"sjálfur 46",1
"sjálfur að",3
"sjálfur aðalfulltrúi",1
"sjálfur aðstaða",1
"sjálfur af",1
"sjálfur Alþingi",2
"sjálfur alþingiskosning",1
"sjálfur arðskipting",1
"sjálfur atferli",1
"sjálfur á",3
"sjálfur benda",1
"sjálfur berja",1
"sjálfur biblía",1
"sjálfur Breiðfylkingin",1
"sjálfur brtt.",1
"sjálfur brýna",1
"sjálfur búinn",1
"sjálfur byggðavald",1
"sjálfur eða",2
"sjálfur eftir",1
"sjálfur einmitt",1
"sjálfur ég",1
"sjálfur fara",1
"sjálfur foringi",1
"sjálfur formaður",4
"sjálfur fólk",1
"sjálfur fram",1
"sjálfur frambjóðendur.",1
"sjálfur framleiðandi",1
"sjálfur framleiðslutæki",1
"sjálfur frá",1
"sjálfur frv.",2
"sjálfur fyrir",2
"sjálfur geta",1
"sjálfur hafa",8
"sjálfur hvorki",1
"sjálfur hæstv.",3
"sjálfur höfuðból",1
"sjálfur inn",1
"sjálfur innkaup",1
"sjálfur í",5
"sjálfur íhald",1
"sjálfur kalla",2
"sjálfur kaup",1
"sjálfur kaupa",1
"sjálfur kjördagur",4
"sjálfur kjördæmabreyting",2
"sjálfur kjördæmamál",1
"sjálfur kjörinn",2
"sjálfur kjörstaður",1
"sjálfur koma",3
"sjálfur kosning",1
"sjálfur kosningarréttur",1
"sjálfur kosningatilhögun",1
"sjálfur Krústjefur",1
"sjálfur kunna",1
"sjálfur leggja",1
"sjálfur leysa",1
"sjálfur lýðveldisstofnun",1
"sjálfur lýsa",1
"sjálfur með",2
"sjálfur mæta",1
"sjálfur nokkur",1
"sjálfur nýsköpunarkappi",1
"sjálfur og",11
"sjálfur óska",1
"sjálfur ráða",1
"sjálfur ráðherra",1
"sjálfur Reykjavíkurauðvaldið",1
"sjálfur réttindur",1
"sjálfur ríkisstj.",1
"sjálfur samband",2
"sjálfur sannreyna",1
"sjálfur setja",1
"sjálfur sig",37
"sjálfur sinn",1
"sjálfur Sjálfstfl.",1
"sjálfur spássía",1
"sjálfur stjórnarsáttmáli",1
"sjálfur stjórnarskrá",2
"sjálfur stjórnarskrármál",6
"sjálfur stjórnskipan",1
"sjálfur stofnun",1
"sjálfur stuðla",1
"sjálfur svíkja",1
"sjálfur taka",2
"sjálfur telja",1
"sjálfur til",1
"sjálfur tilfærsla",1
"sjálfur um",5
"sjálfur út",1
"sjálfur úti",1
"sjálfur velja",1
"sjálfur vera",9
"sjálfur verða",1
"sjálfur vernda",1
"sjálfur virða",1
"sjálfur ýmis",1
"sjálfur þessi",1
"sjálfur þingræði",1
"sjálfur þurfa",1
"sjálfur ætla",2
"sjár ,",2
"sjár og",2
"sjávarafli vera",1
"sjávarafurð .",1
"sjávarbyggðarlag úti",1
"sjávarsíða ,",2
"sjávarútvegsbær land",1
"sjávarútvegsnefnd .",2
"sjávarútvegur ,",5
"sjávarútvegur .",1
"sjávarútvegur mjög",1
"sjávarútvegur og",1
"sjávarútvegur stofnlán",1
"sjávarþorp ,",1
"sjávarþorp .",1
"sjávarþorp hafa",1
"sjávarþorp Ísland",1
"sjávarþorp land",1
"sjóða ,",1
"sjóða og",1
"sjóða vera",1
"sjóðamyndun .",1
"sjóðandi heitur",1
"sjóðfélagi fara",1
"sjóðfélagi fá",1
"sjóðfélagi hinn",1
"sjóður ,",4
"sjóður .",4
"sjóður að",1
"sjóður eða",1
"sjóður eins",1
"sjóður fá",1
"sjóður geta",1
"sjóður greiða",1
"sjóður hafa",4
"sjóður mega",1
"sjóður og",1
"sjóður skorta",1
"sjóður vera",1
"sjóður vona",1
"sjóefnaverksmiðja og",1
"sjómaður ,",3
"sjómaður að",2
"sjómaður ég",1
"sjómaður hafa",1
"sjómaður vera",1
"sjómannadagur ,",2
"sjómannastétt ,",1
"sjómannastétt .",1
"sjómannastétt að",1
"sjómannastétt land",4
"sjón ,",1
"sjónarmið ,",8
"sjónarmið .",5
"sjónarmið ?",1
"sjónarmið allur",1
"sjónarmið almenningur",1
"sjónarmið á",1
"sjónarmið eiga",1
"sjónarmið en",2
"sjónarmið flokksstjórn",1
"sjónarmið flokkur",1
"sjónarmið Framsókn",1
"sjónarmið fyrir",1
"sjónarmið geta",1
"sjónarmið hafa",2
"sjónarmið hann",1
"sjónarmið hérað",1
"sjónarmið í",1
"sjónarmið kjósandi",1
"sjónarmið koma",2
"sjónarmið og",2
"sjónarmið sinn",1
"sjónarmið sjá",1
"sjónarmið snemma",1
"sjónarmið sparifjáreigandi",2
"sjónarmið sýslunefnd",1
"sjónarmið telja",1
"sjónarmið út",1
"sjónarmið vera",7
"sjónarmið verða",1
"sjónarmið þessi",1
"sjónarmið þjóðfélag",1
"sjónarsvið .",1
"sjónarsvið sem",1
"sjónauki ,",1
"sjóndeildarhringur og",1
"sjór ,",1
"sjór .",2
"sjór annar",1
"sjór vera",1
"sjóveitinn ,",1
"sjúkleikamerki ,",1
"sjúklingur að",1
"sjúkrahús ?",1
"sjúkrahús á",2
"sjúkrahús erlendis",1
"sjúkrahús hér",1
"sjúkrahús og",3
"sjúkur ,",1
"sjö ár",2
"sjö ekki",1
"sjö framboðsfundur",1
"sjö fundur",1
"sjö hólf",1
"sjö koma",1
"sjö maður",4
"sjö munu",1
"sjö nýr",1
"sjö stór",1
"sjö til",1
"sjö þingmaður",1
"sjöfalda verðmæti",1
"sjöfalda þessi",1
"sjöfaldur ,",1
"sjöfaldur mat",3
"sjöfaldur verð",1
"sjöfaldur verða",1
"sjötti og",1
"sjötti partur",1
"sjötugur og",1
"sjöveldabandalag ,",1
"Sk. ,",1
"ska að",1
"ska ekki",1
"skaða á",1
"skaða Framsfl.",1
"skaða verkamaður",1
"skaða þá",1
"skaðabótalaus .",1
"skaði ,",1
"skaðlaus mega",1
"skaðlegur ,",2
"skaðlegur á",1
"skaðlegur álit",1
"skaðlegur fyrir",2
"skaðlegur í",1
"skaðlegur maður",3
"skaðlegur nú",1
"skaðsamlegur á",1
"skafa utan",1
"skafa þessi",1
"skaffa allur",1
"skaft .",1
"Skaftason bæjarfógeti",1
"Skaftason sýslumaður",1
"Skagafjarðarsýsla ,",1
"Skagafjarðarsýsla .",1
"Skagafjarðarsýsla með",1
"Skagafjarðarsýsla munu",1
"Skagafjarðarsýsla og",1
"Skagafjarðarsýsla vera",1
"Skagafjörður og",1
"Skagf. (",3
"Skagf. ,",3
"Skagf. 11",1
"Skagf. 22",1
"Skagf. 27",1
"Skagf. 40",1
"Skagf. hafa",1
"Skagf. segja",1
"Skagf. um",1
"Skagf. varða",2
"Skagfirðingur ,",2
"Skagfirðingur kjósa",1
"skakka aðeins",1
"skakkur hafa",1
"skakkur í",1
"skakkur mál",1
